Time	V/V	Vw	Hct	Em	pHi	pHo	MCHC	Density	QNa	QK	QA	QCa	QMg	CNa	CK	CA	CCa2+	CMg2+	CHb	CX	COs	rA	rH	fHb	nHb	MNa	MK	MA	FNaP	FCaP	FKP	FNa	FK	FA	FH	FW	FNaG	FKG	FAG	FHG
       16.0809252777	        0.7182260561	        0.4682260561	        7.1822605607	      -55.7735451225	        6.9883521178	        7.3396913714	       47.3388562176	        1.1253087370	        7.4276639474	       48.2779387049	       30.0672354677	        0.8758476872	        3.6090633294	       15.8634143724	      103.1081847736	       64.2152120286	        0.2524648023	        0.3778619983	       11.2580617015	       71.4347394602	       56.2468408409	        2.2949334001	        2.2456354398	        4.9961389742	       -3.8035211784	      142.7198851052	       11.0477870508	      147.3696348794	       -3.5488401913	       -7.1633666831	        2.3658934609	       -0.7266333821	     -121.8550731646	      -93.5432105683	       21.5933389687	       -0.5569342499	        0.5093084471	     -123.6194772533	     -131.4564810059	        0.0000000000
       16.2582089676	        0.7165938049	        0.4665938049	        7.1659380488	      -55.6283974655	        6.9871430891	        7.3409629720	       47.4466842563	        1.1255941642	        7.4255151159	       47.9202350484	       29.7929953835	        0.8793017736	        3.6165495709	       15.9143028440	      102.7022531110	       63.8521023471	        0.2534754301	        0.3778828556	       11.2974449604	       71.6846344169	       56.7312222270	        2.3080426972	        2.2584988977	        5.0215975759	       -3.7914308911	      142.6942423106	       11.0855248750	      147.3733785238	       -3.5490278084	       -7.1593516895	        2.3660185389	       -0.7278220268	     -120.2860004164	      -92.1022188119	       21.5454151088	       -0.5480160910	        0.5082205976	     -122.0592916900	     -129.8934308532	        0.0000000000
       16.4378015187	        0.7149669727	        0.4649669727	        7.1496697269	      -55.4821257805	        6.9859211490	        7.3422485340	       47.5546441988	        1.1258799405	        7.4233350502	       47.5625772883	       29.5194971641	        0.8827811627	        3.6240338116	       15.9652953571	      102.2923779156	       63.4872988796	        0.2544936104	        0.3779018194	       11.3369726004	       71.9354455016	       57.2203080425	        2.3213639641	        2.2715765931	        5.0472299845	       -3.7792114901	      142.6686935388	       11.1232574420	      147.3771277957	       -3.5490128069	       -7.1552805950	        2.3660085379	       -0.7288060848	     -118.7117657467	      -90.6611273497	       21.4935357118	       -0.5391097220	        0.5071263185	     -120.4938252972	     -128.3249826597	        0.0000000000
       16.6197720151	        0.7133455931	        0.4633455931	        7.1334559311	      -55.3347065719	        6.9846861322	        7.3435482459	       47.6627322414	        1.1261660559	        7.4211234528	       47.2049662776	       29.2467483202	        0.8862857741	        3.6315152516	       16.0163894145	      101.8785264811	       63.1208082154	        0.2555193203	        0.3779188114	       11.3766439302	       72.1871683276	       57.7141314193	        2.3349017001	        2.2848732525	        5.0730366331	       -3.7668613221	      142.6432393080	       11.1609847448	      147.3808824143	       -3.5487915470	       -7.1511523977	        2.3658610313	       -0.7295820169	     -117.1323673111	      -89.2200374082	       21.4375924332	       -0.5302158143	        0.5060254701	     -118.9230731660	     -126.7511294412	        0.0000000000
       16.8041926076	        0.7117297001	        0.4617297001	        7.1172970011	      -55.1861159291	        6.9834378716	        7.3448622991	       47.7709444957	        1.1264525001	        7.4188800212	       46.8474029875	       28.9747565078	        0.8898155137	        3.6389930734	       16.0675824393	      101.4606662212	       62.7526375296	        0.2565525326	        0.3779337518	       11.4164582183	       72.4397982534	       58.2127251052	        2.3486605168	        2.2983937261	        5.0990179259	       -3.7543787158	      142.6178801418	       11.1987067645	      147.3846420889	       -3.5483603425	       -7.1469660805	        2.3655735617	       -0.7301462414	     -115.5478045439	      -87.7790528189	       21.3774746095	       -0.5213350488	        0.5049179106	     -117.3470316171	     -125.1718654143	        0.0000000000
       16.9911386950	        0.7101193280	        0.4601193280	        7.1011932803	      -55.0363295206	        6.9821761982	        7.3461908871	       47.8792769860	        1.1267392626	        7.4166044482	       46.4898885176	       28.7035295353	        0.8933702732	        3.6464664422	       16.1188717717	      101.0387646970	       62.3827946069	        0.2575932158	        0.3779465597	       11.4564146914	       72.6933303731	       58.7161214265	        2.3626451403	        2.3121429912	        5.1251742372	       -3.7417619821	      142.5926165708	       11.2364234685	      147.3884065180	       -3.5477154618	       -7.1427206111	        2.3651436412	       -0.7304951344	     -113.9580782092	      -86.3382800676	       21.3130692245	       -0.5124681157	        0.5038034959	     -115.7656982511	     -123.5871860474	        0.0000000000
       17.1806891182	        0.7085145116	        0.4585145116	        7.0851451163	      -54.8853225891	        6.9809009415	        7.3475342062	       47.9877256454	        1.1270263326	        7.4142964214	       46.1324241083	       28.4330753718	        0.8969499296	        3.6539345047	       16.1702546665	      100.6127896455	       62.0112878666	        0.2586413342	        0.3779571529	       11.4965125328	       72.9477595042	       59.2243522471	        2.3768604146	        2.3261261556	        5.1515059091	       -3.7290094151	      142.5674491320	       11.2741348099	      147.3921753891	       -3.5468531285	       -7.1384149415	        2.3645687523	       -0.7306250312	     -112.3631904550	      -84.8978283444	       21.2442608752	       -0.5036157140	        0.5026820800	     -114.1790720040	     -121.9970881160	        0.0000000000
       17.3729263684	        0.7069152861	        0.4569152861	        7.0691528612	      -54.7330699461	        6.9796119292	        7.3488924547	       48.0962863124	        1.1273136991	        7.4119556228	       45.7750111526	       28.1634021553	        0.9005543442	        3.6613963900	       16.2217282895	      100.1827090114	       61.6381263892	        0.2596968474	        0.3779654479	       11.5367508804	       73.2030801759	       59.7374489252	        2.3913113038	        2.3403484611	        5.1780132504	       -3.7161192918	      142.5423783703	       11.3118407254	      147.3959483786	       -3.5457695228	       -7.1340480089	        2.3638463485	       -0.7305322270	     -110.7631448723	      -83.4578095980	       21.1709317397	       -0.4947785522	        0.5015535146	     -112.5871532058	     -120.4015697621	        0.0000000000
       17.5679368126	        0.7053216872	        0.4553216872	        7.0532168722	      -54.5795459675	        6.9783089873	        7.3502658337	       48.2049547266	        1.1276013507	        7.4095817293	       45.4176512108	       27.8945182017	        0.9041833628	        3.6688512088	       16.2732897144	       99.7484909809	       61.2633199447	        0.2607597101	        0.3779713599	       11.5771288244	       73.4592866159	       60.2554422665	        2.4060028951	        2.3548152865	        5.2046965340	       -3.7030898733	      142.5174048388	       11.3495411346	      147.3997251513	       -3.5444607820	       -7.1296187351	        2.3629738547	       -0.7302129784	     -109.1579465579	      -82.0183385921	       21.0929615466	       -0.4859573480	        0.5004176490	     -110.9899436435	     -118.8006305575	        0.0000000000
       17.7658109348	        0.7037337512	        0.4537337512	        7.0373375116	      -54.4247245897	        6.9769919405	        7.3516545464	       48.3137265248	        1.1278892761	        7.4071744120	       45.0603460247	       27.6264320154	        0.9078368143	        3.6762980534	       16.3249359190	       99.3101040185	       60.8868790223	        0.2618298723	        0.3779748031	       11.6176454054	       73.7163727362	       60.7783624748	        2.4209404017	        2.3695321518	        5.2315559956	       -3.6899194050	      142.4925290995	       11.3872359378	      147.4035053601	       -3.5429230025	       -7.1251260273	        2.3619486684	       -0.7296635047	     -107.5476021820	      -80.5795329655	       21.0102275434	       -0.4771528284	        0.4992743307	     -109.3874466296	     -117.1942715736	        0.0000000000
       17.9666435979	        0.7021515148	        0.4521515148	        7.0215151480	      -54.2685793059	        6.9756606118	        7.3530587984	       48.4225972361	        1.1281774633	        7.4047333361	       44.7030975344	       27.3591522989	        0.9115145103	        3.6837359976	       16.3766637813	       98.8675169072	       60.5088148621	        0.2629072788	        0.3779756906	       11.6582996117	       73.9743321181	       61.3062390982	        2.4361291653	        2.3845047209	        5.2585918307	       -3.6766061178	      142.4677517242	       11.4249250145	      147.4072886457	       -3.5411522407	       -7.1205687779	        2.3607681605	       -0.7288799890	     -105.9321200618	      -79.1415132950	       20.9226044698	       -0.4683657296	        0.4981234047	     -107.7796670761	     -115.5824954548	        0.0000000000
       18.1705343250	        0.7005750156	        0.4505750156	        7.0057501562	      -54.1110831639	        6.9743148229	        7.3544787973	       48.5315622763	        1.1284659001	        7.4022581610	       44.3459078957	       27.0926879646	        0.9152162448	        3.6911640965	       16.4284700755	       98.4206987914	       60.1291394888	        0.2639918690	        0.3779739343	       11.6990903771	       74.2331579957	       61.8391009713	        2.4515746590	        2.3997388058	        5.2858041931	       -3.6631482285	      142.4430732954	       11.4626082216	      147.4110746359	       -3.5391445148	       -7.1159458649	        2.3594296765	       -0.7278585805	     -104.3115102409	      -77.7044031630	       20.8299645303	       -0.4595967974	        0.4969647141	     -106.1666115737	     -113.9653064999	        0.0000000000
       18.3775876048	        0.6990042918	        0.4490042918	        6.9900429182	      -53.9522087639	        6.9729543941	        7.3559147532	       48.6406169433	        1.1287545743	        7.3997485394	       43.9887794995	       26.8270481474	        0.9189417931	        3.6985813863	       16.4803514672	       97.9696192246	       59.7478657473	        0.2650835767	        0.3779694450	       11.7400165778	       74.4928432385	       62.3769761539	        2.4672824895	        2.4152403697	        5.3131931919	       -3.6495439411	      142.4184944073	       11.5002853914	      147.4148629459	       -3.5368958067	       -7.1112561525	        2.3579305378	       -0.7265953962	     -102.6857845746	      -76.2683292292	       20.7321773708	       -0.4508467869	        0.4957980995	     -104.5482884794	     -112.3427107495	        0.0000000000
